timestamp,axis1,axis2,axis3,steps,lux,inclineoff,inclinestanding,inclinesitting,inclinelying
2012-04-04T14:19:20Z,11,56,0,1,0,1,0,0,9
2012-04-04T14:19:30Z,146,63,74,0,0,0,10,0,0
2012-04-04T14:19:40Z,208,179,117,1,0,0,10,0,0
2012-04-04T14:19:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:20:00Z,0,8,0,0,0,5,0,0,5
2012-04-04T14:20:10Z,0,9,0,0,0,1,0,0,9
2012-04-04T14:20:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:20:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:20:40Z,45,72,11,2,0,2,0,0,8
2012-04-04T14:20:50Z,14,22,0,1,0,3,0,0,7
2012-04-04T14:21:00Z,30,55,7,1,0,2,0,0,8
2012-04-04T14:21:10Z,41,29,4,4,0,3,0,0,7
2012-04-04T14:21:20Z,28,21,0,2,0,4,0,0,6
2012-04-04T14:21:30Z,9,58,26,0,0,0,0,0,10
2012-04-04T14:21:40Z,0,5,0,0,0,0,0,0,10
2012-04-04T14:21:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:22:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:22:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:22:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:22:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:22:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:22:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:23:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:23:10Z,0,0,0,0,0,3,0,0,7
2012-04-04T14:23:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:23:30Z,15,83,0,1,0,1,0,0,9
2012-04-04T14:23:40Z,123,85,19,6,0,0,10,0,0
2012-04-04T14:23:50Z,10,101,21,0,0,8,0,0,2
2012-04-04T14:24:00Z,0,0,0,0,0,10,0,0,0
2012-04-04T14:24:10Z,0,0,0,0,0,10,0,0,0
