timestamp,axis1,axis2,axis3,sadeh,cole-kripke
2012-06-28T05:11:00Z,0,0,0,S,S
2012-06-28T05:12:00Z,0,0,0,S,S
2012-06-28T05:13:00Z,0,0,0,S,S
2012-06-28T05:14:00Z,0,0,0,S,S
2012-06-28T05:15:00Z,0,0,0,S,S
2012-06-28T05:16:00Z,0,0,0,S,S
2012-06-28T05:17:00Z,0,0,0,S,S
2012-06-28T05:18:00Z,0,0,0,S,S
2012-06-28T05:19:00Z,0,0,0,S,S
2012-06-28T05:20:00Z,0,0,0,S,S
2012-06-28T05:21:00Z,0,0,0,S,S
2012-06-28T05:22:00Z,0,0,0,S,S
2012-06-28T05:23:00Z,36,71,5,S,S
2012-06-28T05:24:00Z,107,82,34,S,S
2012-06-28T05:25:00Z,0,0,0,S,S
2012-06-28T05:26:00Z,0,0,0,S,S
2012-06-28T05:27:00Z,0,0,0,S,S
2012-06-28T05:28:00Z,0,0,0,S,S
2012-06-28T05:29:00Z,0,0,0,S,S
2012-06-28T05:30:00Z,0,0,0,S,S
2012-06-28T05:31:00Z,0,0,0,S,S
2012-06-28T05:32:00Z,0,0,0,S,S
2012-06-28T05:33:00Z,0,0,0,S,S
2012-06-28T05:34:00Z,0,0,0,S,S
2012-06-28T05:35:00Z,0,0,0,S,S
2012-06-28T05:36:00Z,0,0,0,S,S
2012-06-28T05:37:00Z,0,0,0,S,S
2012-06-28T05:38:00Z,0,0,0,S,S
2012-06-28T05:39:00Z,60,79,226,S,S
2012-06-28T05:40:00Z,0,0,0,S,S
2012-06-28T05:41:00Z,0,0,0,S,S
2012-06-28T05:42:00Z,0,0,0,S,S
2012-06-28T05:43:00Z,0,0,0,S,S
2012-06-28T05:44:00Z,0,0,0,S,S
2012-06-28T05:45:00Z,0,0,0,S,S
2012-06-28T05:46:00Z,0,0,0,S,S
2012-06-28T05:47:00Z,0,0,0,S,S
2012-06-28T05:48:00Z,0,0,0,S,S
2012-06-28T05:49:00Z,458,569,531,W,W
2012-06-28T05:50:00Z,0,0,0,S,S
2012-06-28T05:51:00Z,0,0,0,S,S
2012-06-28T05:52:00Z,13,19,35,S,S
2012-06-28T05:53:00Z,0,0,0,S,S
2012-06-28T05:54:00Z,0,0,0,S,S
2012-06-28T05:55:00Z,0,0,0,S,S
2012-06-28T05:56:00Z,0,0,0,S,S
2012-06-28T05:57:00Z,0,0,0,S,S
2012-06-28T05:58:00Z,0,0,0,S,S
2012-06-28T05:59:00Z,0,0,0,S,S
2012-06-28T06:00:00Z,0,0,0,S,S
2012-06-28T06:01:00Z,0,0,0,S,S
2012-06-28T06:02:00Z,89,35,112,S,S
2012-06-28T06:03:00Z,0,0,0,S,S
2012-06-28T06:04:00Z,17,8,16,S,S
2012-06-28T06:05:00Z,0,0,0,S,S
2012-06-28T06:06:00Z,39,20,50,S,S
2012-06-28T06:07:00Z,0,0,0,S,S
2012-06-28T06:08:00Z,0,0,0,S,S
2012-06-28T06:09:00Z,0,0,0,S,S
2012-06-28T06:10:00Z,73,35,103,S,S
2012-06-28T06:11:00Z,0,0,0,S,S
2012-06-28T06:12:00Z,0,0,0,S,S
2012-06-28T06:13:00Z,0,0,0,S,S
2012-06-28T06:14:00Z,0,0,0,S,S
2012-06-28T06:15:00Z,11,66,165,S,S
2012-06-28T06:16:00Z,0,0,0,S,S
2012-06-28T06:17:00Z,0,0,0,S,S
2012-06-28T06:18:00Z,0,0,0,S,S
2012-06-28T06:19:00Z,0,0,0,S,S
2012-06-28T06:20:00Z,0,0,0,S,S
2012-06-28T06:21:00Z,0,0,0,S,S
2012-06-28T06:22:00Z,0,0,0,S,S
2012-06-28T06:23:00Z,0,0,0,S,S
2012-06-28T06:24:00Z,0,0,0,S,S
2012-06-28T06:25:00Z,0,0,0,S,S
2012-06-28T06:26:00Z,0,0,0,S,S
2012-06-28T06:27:00Z,0,0,0,S,S
2012-06-28T06:28:00Z,0,0,0,S,S
2012-06-28T06:29:00Z,0,0,0,S,S
2012-06-28T06:30:00Z,0,0,0,S,S
2012-06-28T06:31:00Z,0,0,0,S,S
2012-06-28T06:32:00Z,0,0,0,S,S
2012-06-28T06:33:00Z,0,0,0,S,S
2012-06-28T06:34:00Z,0,0,0,S,S
2012-06-28T06:35:00Z,0,0,0,S,S
2012-06-28T06:36:00Z,0,0,0,S,S
2012-06-28T06:37:00Z,0,0,0,S,S
2012-06-28T06:38:00Z,0,0,0,S,S
2012-06-28T06:39:00Z,0,0,0,S,S
2012-06-28T06:40:00Z,0,0,0,S,S
2012-06-28T06:41:00Z,0,0,0,S,S
2012-06-28T06:42:00Z,0,0,0,S,S
2012-06-28T06:43:00Z,0,0,0,S,S
2012-06-28T06:44:00Z,0,0,0,S,S
2012-06-28T06:45:00Z,0,0,0,S,S
2012-06-28T06:46:00Z,0,0,0,S,S
2012-06-28T06:47:00Z,0,0,0,S,S
2012-06-28T06:48:00Z,0,0,0,S,S
2012-06-28T06:49:00Z,0,0,0,S,S
2012-06-28T06:50:00Z,0,0,7,S,S
2012-06-28T06:51:00Z,0,0,0,S,S
2012-06-28T06:52:00Z,0,0,0,S,S
2012-06-28T06:53:00Z,0,0,0,S,S
2012-06-28T06:54:00Z,0,0,0,S,S
2012-06-28T06:55:00Z,0,0,0,S,S
2012-06-28T06:56:00Z,0,0,0,S,S
2012-06-28T06:57:00Z,0,0,0,S,S
2012-06-28T06:58:00Z,0,0,0,S,S
2012-06-28T06:59:00Z,0,0,0,S,S
2012-06-28T07:00:00Z,0,0,0,S,S
2012-06-28T07:01:00Z,0,0,0,S,S
2012-06-28T07:02:00Z,0,0,0,S,S
2012-06-28T07:03:00Z,0,0,0,S,S
2012-06-28T07:04:00Z,0,0,0,S,S
2012-06-28T07:05:00Z,0,0,0,S,S
2012-06-28T07:06:00Z,0,0,0,S,S
2012-06-28T07:07:00Z,0,0,0,S,S
2012-06-28T07:08:00Z,0,0,0,S,S
2012-06-28T07:09:00Z,0,0,0,S,S
2012-06-28T07:10:00Z,0,0,0,S,S
2012-06-28T07:11:00Z,0,0,0,S,S
2012-06-28T07:12:00Z,0,0,0,S,S
2012-06-28T07:13:00Z,0,0,0,S,S
2012-06-28T07:14:00Z,19,46,31,S,S
2012-06-28T07:15:00Z,0,0,0,S,S
2012-06-28T07:16:00Z,0,0,0,S,S
2012-06-28T07:17:00Z,0,0,0,S,S
2012-06-28T07:18:00Z,0,0,0,S,S
2012-06-28T07:19:00Z,0,0,0,S,S
2012-06-28T07:20:00Z,0,0,0,S,S
2012-06-28T07:21:00Z,0,0,0,S,S
2012-06-28T07:22:00Z,0,0,0,S,S
2012-06-28T07:23:00Z,0,0,0,S,S
2012-06-28T07:24:00Z,0,0,0,S,W
2012-06-28T07:25:00Z,927,918,1148,W,W
2012-06-28T07:26:00Z,1001,1014,1101,W,W
2012-06-28T07:27:00Z,1478,1370,1759,W,W
2012-06-28T07:28:00Z,598,688,884,W,W
2012-06-28T07:29:00Z,0,0,0,W,W
2012-06-28T07:30:00Z,0,39,6,W,W
2012-06-28T07:31:00Z,3026,2264,3162,W,W
2012-06-28T07:32:00Z,19,31,30,W,W
2012-06-28T07:33:00Z,0,0,0,W,W
2012-06-28T07:34:00Z,0,2,46,S,W
2012-06-28T07:35:00Z,0,0,0,W,W
2012-06-28T07:36:00Z,0,0,0,W,S
2012-06-28T07:37:00Z,0,0,0,S,S
2012-06-28T07:38:00Z,970,1018,1289,W,W
2012-06-28T07:39:00Z,10,66,59,W,W
2012-06-28T07:40:00Z,1421,1373,1631,W,W
2012-06-28T07:41:00Z,1021,997,1506,W,W
2012-06-28T07:42:00Z,0,0,6,W,W
2012-06-28T07:43:00Z,0,0,0,W,W
2012-06-28T07:44:00Z,0,0,0,W,W
2012-06-28T07:45:00Z,805,961,1429,W,W
2012-06-28T07:46:00Z,2052,1492,2020,W,W
2012-06-28T07:47:00Z,0,2,38,W,W
2012-06-28T07:48:00Z,38,27,120,W,W
2012-06-28T07:49:00Z,0,0,0,W,W
2012-06-28T07:50:00Z,0,1,20,W,W
2012-06-28T07:51:00Z,64,70,64,W,S
2012-06-28T07:52:00Z,0,0,0,S,S
2012-06-28T07:53:00Z,0,0,23,S,W
2012-06-28T07:54:00Z,0,0,0,S,W
2012-06-28T07:55:00Z,3288,3004,4432,W,W
2012-06-28T07:56:00Z,3376,3178,3562,W,W
2012-06-28T07:57:00Z,0,0,0,W,W
2012-06-28T07:58:00Z,25,66,48,W,W
2012-06-28T07:59:00Z,2245,1814,2526,W,W
2012-06-28T08:00:00Z,10,129,20,W,W
2012-06-28T08:01:00Z,0,0,0,W,W
2012-06-28T08:02:00Z,701,723,604,W,W
2012-06-28T08:03:00Z,140,136,74,W,W
2012-06-28T08:04:00Z,0,0,0,W,S
2012-06-28T08:05:00Z,0,0,0,S,S
2012-06-28T08:06:00Z,0,0,0,S,S
2012-06-28T08:07:00Z,0,0,0,S,S
2012-06-28T08:08:00Z,0,0,0,S,S
2012-06-28T08:09:00Z,0,0,0,S,S
2012-06-28T08:10:00Z,0,0,0,S,S
2012-06-28T08:11:00Z,0,0,0,S,S
2012-06-28T08:12:00Z,0,0,0,S,S
2012-06-28T08:13:00Z,0,0,0,S,S
2012-06-28T08:14:00Z,0,0,0,S,S
2012-06-28T08:15:00Z,0,0,0,S,S
2012-06-28T08:16:00Z,0,0,0,S,S
2012-06-28T08:17:00Z,0,0,0,S,S
2012-06-28T08:18:00Z,0,0,0,S,S
2012-06-28T08:19:00Z,0,0,0,S,S
2012-06-28T08:20:00Z,0,0,0,S,W
2012-06-28T08:21:00Z,860,905,1015,W,W
2012-06-28T08:22:00Z,2360,3250,1752,W,W
2012-06-28T08:23:00Z,3275,3557,2213,W,W
2012-06-28T08:24:00Z,4178,5453,2362,W,W
2012-06-28T08:25:00Z,2953,4059,2257,W,W
2012-06-28T08:26:00Z,961,1123,818,W,W
2012-06-28T08:27:00Z,84,86,211,W,W
2012-06-28T08:28:00Z,0,0,0,W,W
2012-06-28T08:29:00Z,104,93,439,W,W
2012-06-28T08:30:00Z,3330,3888,1803,W,W
2012-06-28T08:31:00Z,923,1123,561,W,W
2012-06-28T08:32:00Z,3,42,72,W,W
2012-06-28T08:33:00Z,23,76,18,W,W
2012-06-28T08:34:00Z,315,557,501,W,W
2012-06-28T08:35:00Z,16,121,65,W,W
2012-06-28T08:36:00Z,31,64,40,W,S
2012-06-28T08:37:00Z,0,2,11,S,S
2012-06-28T08:38:00Z,21,27,8,W,S
2012-06-28T08:39:00Z,18,135,54,W,S
2012-06-28T08:40:00Z,0,0,8,S,S
2012-06-28T08:41:00Z,59,152,62,W,S
2012-06-28T08:42:00Z,5,31,13,W,W
2012-06-28T08:43:00Z,97,354,288,W,W
2012-06-28T08:44:00Z,4112,4946,1783,W,W
2012-06-28T08:45:00Z,218,383,628,W,W
2012-06-28T08:46:00Z,4901,5646,2635,W,W
2012-06-28T08:47:00Z,1501,1880,714,W,W
2012-06-28T08:48:00Z,1439,1926,993,W,W
2012-06-28T08:49:00Z,85,85,233,W,W
2012-06-28T08:50:00Z,28,22,51,W,W
2012-06-28T08:51:00Z,0,0,0,W,W
2012-06-28T08:52:00Z,0,0,0,W,W
2012-06-28T08:53:00Z,0,0,0,W,S
2012-06-28T08:54:00Z,18,15,6,S,S
2012-06-28T08:55:00Z,80,53,76,S,S
2012-06-28T08:56:00Z,36,50,183,S,S
2012-06-28T08:57:00Z,0,0,0,S,S
2012-06-28T08:58:00Z,0,0,0,S,S
2012-06-28T08:59:00Z,0,0,0,S,S
2012-06-28T09:00:00Z,0,0,16,S,S
2012-06-28T09:01:00Z,24,23,26,S,S
2012-06-28T09:02:00Z,14,28,19,S,S
2012-06-28T09:03:00Z,8,39,6,S,S
2012-06-28T09:04:00Z,32,21,3,S,S
2012-06-28T09:05:00Z,45,83,91,S,S
2012-06-28T09:06:00Z,0,1,0,S,S
2012-06-28T09:07:00Z,0,0,17,S,S
2012-06-28T09:08:00Z,0,9,0,S,W
2012-06-28T09:09:00Z,187,74,114,W,W
2012-06-28T09:10:00Z,2590,3872,1969,W,W
2012-06-28T09:11:00Z,2661,2520,1494,W,W
2012-06-28T09:12:00Z,223,605,644,W,W
2012-06-28T09:13:00Z,35,456,199,W,W
2012-06-28T09:14:00Z,83,357,317,W,W
2012-06-28T09:15:00Z,258,513,380,W,W
2012-06-28T09:16:00Z,2846,2998,1474,W,W
2012-06-28T09:17:00Z,316,376,251,W,W
2012-06-28T09:18:00Z,26,2,30,W,W
2012-06-28T09:19:00Z,99,151,6,W,W
2012-06-28T09:20:00Z,0,0,0,W,W
2012-06-28T09:21:00Z,33,19,9,W,S
2012-06-28T09:22:00Z,86,2,0,W,S
2012-06-28T09:23:00Z,13,4,27,W,S
2012-06-28T09:24:00Z,19,27,1,W,S
2012-06-28T09:25:00Z,23,1,4,W,W
2012-06-28T09:26:00Z,405,664,759,W,W
2012-06-28T09:27:00Z,5449,5748,1985,W,W
2012-06-28T09:28:00Z,1893,2143,1436,W,W
2012-06-28T09:29:00Z,2069,2648,836,W,W
2012-06-28T09:30:00Z,703,690,365,W,W
2012-06-28T09:31:00Z,3092,4296,1796,W,W
2012-06-28T09:32:00Z,266,747,658,W,W
2012-06-28T09:33:00Z,229,984,761,W,W
2012-06-28T09:34:00Z,1307,2017,1637,W,W
2012-06-28T09:35:00Z,451,911,760,W,W
2012-06-28T09:36:00Z,160,322,233,W,W
2012-06-28T09:37:00Z,212,278,692,W,W
2012-06-28T09:38:00Z,0,4,7,W,W
2012-06-28T09:39:00Z,0,14,39,W,S
2012-06-28T09:40:00Z,266,467,467,W,S
2012-06-28T09:41:00Z,0,0,22,S,S
2012-06-28T09:42:00Z,0,0,8,S,S
2012-06-28T09:43:00Z,0,0,0,S,S
2012-06-28T09:44:00Z,0,0,32,S,S
2012-06-28T09:45:00Z,0,0,17,S,S
2012-06-28T09:46:00Z,0,0,84,S,S
2012-06-28T09:47:00Z,0,0,14,S,S
2012-06-28T09:48:00Z,0,0,73,S,S
2012-06-28T09:49:00Z,0,0,112,S,S
2012-06-28T09:50:00Z,103,176,85,S,S
2012-06-28T09:51:00Z,53,140,0,S,S
2012-06-28T09:52:00Z,49,258,220,S,S
2012-06-28T09:53:00Z,8,9,99,S,S
2012-06-28T09:54:00Z,0,0,62,S,S
2012-06-28T09:55:00Z,0,0,72,S,S
2012-06-28T09:56:00Z,0,0,0,S,S
2012-06-28T09:57:00Z,0,0,28,S,S
2012-06-28T09:58:00Z,0,0,43,S,S
2012-06-28T09:59:00Z,0,0,0,S,S
2012-06-28T10:00:00Z,0,0,0,S,S
2012-06-28T10:01:00Z,0,0,31,S,S
2012-06-28T10:02:00Z,0,0,0,S,S
2012-06-28T10:03:00Z,0,0,0,S,S
2012-06-28T10:04:00Z,0,0,12,S,S
2012-06-28T10:05:00Z,0,0,3,S,S
2012-06-28T10:06:00Z,0,0,0,S,S
2012-06-28T10:07:00Z,0,0,0,S,S
2012-06-28T10:08:00Z,0,0,0,S,S
2012-06-28T10:09:00Z,0,0,38,S,S
2012-06-28T10:10:00Z,5,0,0,S,S
2012-06-28T10:11:00Z,1,6,12,S,S
2012-06-28T10:12:00Z,12,0,32,S,S
2012-06-28T10:13:00Z,98,257,107,S,S
2012-06-28T10:14:00Z,0,0,2,S,S
2012-06-28T10:15:00Z,0,270,38,S,S
2012-06-28T10:16:00Z,0,0,0,S,S
2012-06-28T10:17:00Z,0,0,0,S,S
2012-06-28T10:18:00Z,0,0,0,S,S
2012-06-28T10:19:00Z,0,0,0,S,W
2012-06-28T10:20:00Z,0,0,0,S,W
2012-06-28T10:21:00Z,2462,3511,1129,W,W
2012-06-28T10:22:00Z,1808,3354,1488,W,W
2012-06-28T10:23:00Z,2260,3193,1267,W,W
2012-06-28T10:24:00Z,3081,3448,902,W,W
2012-06-28T10:25:00Z,59,291,252,W,W
2012-06-28T10:26:00Z,90,268,59,W,W
2012-06-28T10:27:00Z,0,0,0,W,W
2012-06-28T10:28:00Z,0,0,50,W,W
2012-06-28T10:29:00Z,90,302,163,W,S
2012-06-28T10:30:00Z,8,0,131,S,S
2012-06-28T10:31:00Z,0,0,70,S,S
2012-06-28T10:32:00Z,19,0,34,S,S
2012-06-28T10:33:00Z,0,0,47,S,S
2012-06-28T10:34:00Z,0,0,0,S,S
2012-06-28T10:35:00Z,0,0,22,S,S
2012-06-28T10:36:00Z,0,0,0,S,S
2012-06-28T10:37:00Z,243,266,235,W,S
2012-06-28T10:38:00Z,77,53,211,W,S
2012-06-28T10:39:00Z,0,0,75,S,S
2012-06-28T10:40:00Z,41,20,153,S,S
2012-06-28T10:41:00Z,0,17,166,S,S
2012-06-28T10:42:00Z,10,10,98,S,S
2012-06-28T10:43:00Z,0,0,59,S,S
2012-06-28T10:44:00Z,14,6,141,S,S
2012-06-28T10:45:00Z,0,0,0,S,S
2012-06-28T10:46:00Z,0,0,0,S,S
2012-06-28T10:47:00Z,0,0,0,S,S
2012-06-28T10:48:00Z,22,50,68,S,S
2012-06-28T10:49:00Z,0,0,60,S,S
2012-06-28T10:50:00Z,0,0,0,S,S
2012-06-28T10:51:00Z,0,0,34,S,W
2012-06-28T10:52:00Z,49,73,30,S,W
2012-06-28T10:53:00Z,3843,4133,2331,W,W
2012-06-28T10:54:00Z,0,0,0,W,W
2012-06-28T10:55:00Z,131,195,195,W,W
2012-06-28T10:56:00Z,2,32,6,W,W
2012-06-28T10:57:00Z,280,481,279,W,W
2012-06-28T10:58:00Z,284,328,336,W,S
2012-06-28T10:59:00Z,0,0,0,W,S
2012-06-28T11:00:00Z,0,0,0,W,S
2012-06-28T11:01:00Z,0,0,0,W,S
2012-06-28T11:02:00Z,0,0,0,W,S
2012-06-28T11:03:00Z,6,20,15,W,S
2012-06-28T11:04:00Z,695,1061,1037,W,W
2012-06-28T11:05:00Z,248,397,311,W,W
2012-06-28T11:06:00Z,2888,3140,1228,W,W
2012-06-28T11:07:00Z,1172,1526,929,W,W
2012-06-28T11:08:00Z,0,3,28,W,W
2012-06-28T11:09:00Z,76,283,377,W,W
2012-06-28T11:10:00Z,0,5,61,W,W
2012-06-28T11:11:00Z,0,0,0,W,W
2012-06-28T11:12:00Z,0,0,0,S,S
2012-06-28T11:13:00Z,0,0,67,S,S
2012-06-28T11:14:00Z,0,0,61,S,S
2012-06-28T11:15:00Z,0,0,0,S,S
2012-06-28T11:16:00Z,0,0,0,S,S
2012-06-28T11:17:00Z,0,0,0,S,S
2012-06-28T11:18:00Z,0,0,0,S,S
2012-06-28T11:19:00Z,0,0,0,S,S
2012-06-28T11:20:00Z,0,0,43,S,S
2012-06-28T11:21:00Z,0,0,0,S,S
2012-06-28T11:22:00Z,0,0,0,S,S
2012-06-28T11:23:00Z,0,0,0,S,S
2012-06-28T11:24:00Z,0,0,5,S,S
2012-06-28T11:25:00Z,128,303,71,S,S
2012-06-28T11:26:00Z,0,0,0,S,S
2012-06-28T11:27:00Z,0,0,0,S,S
2012-06-28T11:28:00Z,0,0,0,S,S
2012-06-28T11:29:00Z,0,0,0,S,S
2012-06-28T11:30:00Z,0,0,0,S,S
2012-06-28T11:31:00Z,0,0,0,S,S
2012-06-28T11:32:00Z,0,0,0,S,S
2012-06-28T11:33:00Z,0,5,0,S,S
2012-06-28T11:34:00Z,39,202,29,S,S
2012-06-28T11:35:00Z,0,0,0,S,S
2012-06-28T11:36:00Z,0,0,0,S,S
2012-06-28T11:37:00Z,135,500,412,S,S
2012-06-28T11:38:00Z,0,0,45,S,S
2012-06-28T11:39:00Z,0,0,47,S,S
2012-06-28T11:40:00Z,0,0,26,S,S
2012-06-28T11:41:00Z,0,0,22,S,S
2012-06-28T11:42:00Z,0,0,71,S,S
2012-06-28T11:43:00Z,0,0,86,S,S
2012-06-28T11:44:00Z,0,0,50,S,S
2012-06-28T11:45:00Z,98,197,166,S,S
2012-06-28T11:46:00Z,139,369,90,S,S
2012-06-28T11:47:00Z,0,0,0,S,S
2012-06-28T11:48:00Z,55,33,11,S,S
2012-06-28T11:49:00Z,0,0,32,S,S
2012-06-28T11:50:00Z,12,5,51,S,S
2012-06-28T11:51:00Z,48,53,192,S,S
2012-06-28T11:52:00Z,0,0,21,S,S
2012-06-28T11:53:00Z,106,242,125,S,S
